Seed,Task,Model,Popsize,Generations,Mutation_rate,Selection_strength,adaptation_rate,richness,variance
84,42,Equal,1000,4000,1e-04,0,0.000169499999999999,2.5,0.219936698019802
84,43,Equal,2500,10000,1e-04,0,0.0001774,3.5,0.153846871683168
84,44,Equal,5000,20000,1e-04,0,-8.59999999999999e-05,5.27272727272727,0.213526653861386
84,45,Equal,7500,30000,1e-04,0,-3.90866666666663e-05,8.09090909090909,0.498209457920792
84,46,Equal,10000,40000,1e-04,0,-6.90499999999972e-06,9.27272727272727,0.113901847277228
84,47,Equal,25000,1e+05,1e-04,0,-1.41840000000002e-05,21.5454545454545,0.337701787128713
84,48,Equal,50000,2e+05,1e-04,0,3.82599999999999e-05,45.3636363636364,1.66122268811881
84,49,Equal,75000,3e+05,1e-04,0,-4.89399999999999e-06,69.4545454545455,5.5750248019802
84,50,Equal,1e+05,4e+05,1e-04,0,-1.4865e-05,92.8636363636364,6.40163758910891
84,51,Equal,500,2000,1e-04,0,0,1.13636363636364,0.00175180198019802
84,52,Equal,1000,4000,1e-04,0,-9.64999999999989e-05,2.04545454545455,0.10836653960396
84,53,Equal,2500,10000,1e-04,0,-4.87200000000001e-05,3.68181818181818,0.190618641584158
84,54,Equal,5000,20000,1e-04,0,2.12600000000009e-05,4.95454545454545,0.25748913960396
84,55,Equal,7500,30000,1e-04,0,1.1999999999991e-06,6.63636363636364,0.0720683404059406
84,56,Equal,10000,40000,1e-04,0,-8.767e-05,9.40909090909091,0.192375999009901
84,57,Equal,25000,1e+05,1e-04,0,4.52599999999998e-05,24.3636363636364,1.45294155940594
84,58,Equal,50000,2e+05,1e-04,0,2.09700000000001e-05,46.1363636363636,1.44644844554455
84,59,Equal,75000,3e+05,1e-04,0,-3.74066666666664e-06,67.6363636363637,1.70207738118812
84,60,Equal,1e+05,4e+05,1e-04,0,4.48900000000002e-06,93.1363636363636,2.00183304950495
84,61,Equal,500,2000,1e-04,0,0,1.27272727272727,0.00372019801980198
84,62,Equal,1000,4000,1e-04,0,0,1.22727272727273,0.00172564851485149
84,63,Equal,2500,10000,1e-04,0,0.000115600000000001,3.04545454545455,0.126084768514851
84,64,Equal,5000,20000,1e-04,0,-6.49199999999993e-05,5.36363636363636,0.16040174039604
84,65,Equal,7500,30000,1e-04,0,6.73999999999997e-05,7.72727272727273,0.361712401980198
84,66,Equal,10000,40000,1e-04,0,-1.30600000000001e-05,8.04545454545455,0.183756416633663
84,67,Equal,25000,1e+05,1e-04,0,1.798e-05,24.1363636363636,0.509580787128713
84,68,Equal,50000,2e+05,1e-04,0,-2.08410000000001e-05,48.1363636363636,1.79201424752475
84,69,Equal,75000,3e+05,1e-04,0,1.40146666666666e-05,71.3636363636364,3.20253311881188
84,70,Equal,1e+05,4e+05,1e-04,0,5.76000000000001e-06,90.9545454545455,3.23492747029703
84,71,Equal,500,2000,1e-04,0,-0.000802000000000007,1.81818181818182,0.158989069306931
84,72,Equal,1000,4000,1e-04,0,-2.90000000000035e-05,1.95454545454545,0.0181573811881188
84,73,Equal,2500,10000,1e-04,0,3.77600000000001e-05,2.27272727272727,0.0326805724752475
84,74,Equal,5000,20000,1e-04,0,3.09600000000003e-05,4.36363636363636,0.0774037859405941
84,75,Equal,7500,30000,1e-04,0,-3.27599999999999e-05,7.81818181818182,0.563331054455446
84,76,Equal,10000,40000,1e-04,0,3.04499999999948e-06,8.63636363636364,0.393381046534653
84,77,Equal,25000,1e+05,1e-04,0,1.69999999999999e-05,25.0454545454546,1.72282101980198
84,78,Equal,50000,2e+05,1e-04,0,4.237e-05,44,1.88822600990099
84,79,Equal,75000,3e+05,1e-04,0,-2.76633333333334e-05,70.8181818181818,2.22892554455446
84,80,Equal,1e+05,4e+05,1e-04,0,-1.29035e-05,93.8636363636364,12.6904536138614
84,81,Equal,500,2000,1e-04,0,0,1.22727272727273,0.00552039603960396
84,82,Equal,1000,4000,1e-04,0,0,1.45454545454545,0.00473661881188119
84,83,Equal,2500,10000,1e-04,0,-0.000171440000000001,3.45454545454545,0.150309733663366
84,84,Equal,5000,20000,1e-04,0,2.51999999999995e-05,5.68181818181818,0.306281736633663
84,85,Equal,7500,30000,1e-04,0,-1.53333333333336e-05,8.22727272727273,0.63468297970297
84,86,Equal,10000,40000,1e-04,0,-3.82000000000005e-05,10.3181818181818,0.279608510891089
84,87,Equal,25000,1e+05,1e-04,0,3.84979999999999e-05,22.8636363636364,0.870749178217822
84,88,Equal,50000,2e+05,1e-04,0,-1.1425e-05,47.8181818181818,2.09921798514851
84,89,Equal,75000,3e+05,1e-04,0,-9.60799999999997e-06,69.4545454545455,2.84196326732673
84,90,Equal,1e+05,4e+05,1e-04,0,-9.83000000000004e-06,93.1363636363636,2.76252539108911
84,91,Equal,500,2000,1e-04,0,0,1.13636363636364,0.0028099801980198
84,92,Equal,1000,4000,1e-04,0,3.99999999999991e-05,2,0.097438900990099
84,93,Equal,2500,10000,1e-04,0,0.000195400000000001,2.90909090909091,0.140855582376238
84,94,Equal,5000,20000,1e-04,0,0.000135939999999999,5.59090909090909,0.258860411881188
84,95,Equal,7500,30000,1e-04,0,-1.45666666666661e-05,7.04545454545455,0.279100879207921
84,96,Equal,10000,40000,1e-04,0,-3.37250000000005e-05,8.86363636363636,0.162522511039604
84,97,Equal,25000,1e+05,1e-04,0,-1.28120000000001e-05,23.5909090909091,0.496915881188119
84,98,Equal,50000,2e+05,1e-04,0,2.7825e-05,44.9090909090909,2.69325854455446
84,99,Equal,75000,3e+05,1e-04,0,2.78e-05,70.8636363636364,7.6151202970297
84,100,Equal,1e+05,4e+05,1e-04,0,-3.40100000000007e-06,90.0909090909091,4.94498128712871
84,101,Equal,500,2000,1e-04,0,0,1.5,0.0259949108910891
84,102,Equal,1000,4000,1e-04,0,2.49999999999773e-06,1.63636363636364,0.0206481287128713
84,103,Equal,2500,10000,1e-04,0,4.0000000000191e-07,4.54545454545455,0.0662536792079208
84,104,Equal,5000,20000,1e-04,0,-3.07199999999995e-05,6,1.12833398514851
84,105,Equal,7500,30000,1e-04,0,3.028e-05,8.04545454545455,0.271489118811881
84,106,Equal,10000,40000,1e-04,0,6.19249999999994e-05,9.45454545454546,0.254997169851485
84,107,Equal,25000,1e+05,1e-04,0,-2.17999999999989e-06,22.5909090909091,0.505104801980198
84,108,Equal,50000,2e+05,1e-04,0,2.896e-05,46.6818181818182,11.8569526237624
84,109,Equal,75000,3e+05,1e-04,0,3.21333333333333e-06,67.0909090909091,2.20930860891089
84,110,Equal,1e+05,4e+05,1e-04,0,-1.23000000000005e-06,92.2727272727273,3.75003074752475
84,111,Equal,500,2000,1e-04,0,0,1.36363636363636,0.00439382178217822
84,112,Equal,1000,4000,1e-04,0,0,1.68181818181818,0.0143611138613861
84,113,Equal,2500,10000,1e-04,0,2.95999999999992e-05,3.18181818181818,0.183174964356436
84,114,Equal,5000,20000,1e-04,0,2.42000000000076e-06,4.72727272727273,0.271557811881188
84,115,Equal,7500,30000,1e-04,0,4.31733333333331e-05,6.59090909090909,0.200492971094059
84,116,Equal,10000,40000,1e-04,0,3.10499999999998e-05,10.7727272727273,0.50385350990099
84,117,Equal,25000,1e+05,1e-04,0,-4.90399999999994e-06,23.0909090909091,0.662826103960396
84,118,Equal,50000,2e+05,1e-04,0,1.0499999999999e-06,48.0909090909091,1.98249952475248
84,119,Equal,75000,3e+05,1e-04,0,3.82533333333333e-05,70.3181818181818,4.56130303960396
84,120,Equal,1e+05,4e+05,1e-04,0,3.8445e-05,92.3636363636364,5.70890994059406
84,121,Equal,500,2000,1e-04,0,0,1.09090909090909,0.000335049504950495
84,122,Equal,1000,4000,1e-04,0,0,1.54545454545455,0.00392076732673267
84,123,Equal,2500,10000,1e-04,0,0.00021456,3.5,0.126210868514852
84,124,Equal,5000,20000,1e-04,0,5.60000000000116e-07,4.81818181818182,0.093790179009901
84,125,Equal,7500,30000,1e-04,0,-5.58933333333338e-05,8.27272727272727,0.175789933663366
84,126,Equal,10000,40000,1e-04,0,1.755e-05,8.68181818181818,0.28975097490099
84,127,Equal,25000,1e+05,1e-04,0,7.86000000000001e-06,21.7727272727273,0.710102430693069
84,128,Equal,50000,2e+05,1e-04,0,-1.95000000000007e-06,45.0909090909091,3.38118976237624
84,129,Equal,75000,3e+05,1e-04,0,-6.40000000000024e-07,69.9545454545455,2.01626109405941
84,130,Equal,1e+05,4e+05,1e-04,0,6.15000000000002e-06,91.5909090909091,2.6947815990099
84,131,Equal,500,2000,1e-04,0,-1.99999999999534e-06,1.31818181818182,0.00235647524752475
84,132,Equal,1000,4000,1e-04,0,3.75000000000014e-05,1.68181818181818,0.00689824257425743
84,133,Equal,2500,10000,1e-04,0,-3.00000000000011e-06,3.86363636363636,0.295488108910891
84,134,Equal,5000,20000,1e-04,0,-5.08200000000002e-05,3.90909090909091,0.0768818540594059
84,135,Equal,7500,30000,1e-04,0,5.68000000000003e-06,6.04545454545455,0.0351283068217822
84,136,Equal,10000,40000,1e-04,0,1.95e-05,10.4090909090909,0.642039121287129
84,137,Equal,25000,1e+05,1e-04,0,6.24000000000251e-07,24.3636363636364,0.413531135643564
84,138,Equal,50000,2e+05,1e-04,0,4.56999999999994e-06,46,0.954201168316832
84,139,Equal,75000,3e+05,1e-04,0,-2.77906666666667e-05,67.2272727272727,3.71202536633663
84,140,Equal,1e+05,4e+05,1e-04,0,-1.99305e-05,92.7272727272727,4.44960266831683
84,141,Equal,500,2000,1e-04,0,0,1.18181818181818,0.00229530693069307
84,142,Equal,1000,4000,1e-04,0,1.65000000000006e-05,1.68181818181818,0.0119464653465347
84,143,Equal,2500,10000,1e-04,0,-1.80000000000007e-06,2.13636363636364,0.00914780574257426
84,144,Equal,5000,20000,1e-04,0,-3.99200000000008e-05,6.59090909090909,0.464235024752475
84,145,Equal,7500,30000,1e-04,0,-0.000112693333333333,8.04545454545455,0.400949207920792
84,146,Equal,10000,40000,1e-04,0,-3.493e-05,10.8181818181818,0.730582989108911
84,147,Equal,25000,1e+05,1e-04,0,-3.0222e-05,23.7272727272727,0.479299227722772
84,148,Equal,50000,2e+05,1e-04,0,-2.26820000000001e-05,45.9545454545455,1.30215388613861
84,149,Equal,75000,3e+05,1e-04,0,-3.79199999999997e-06,70.3636363636364,12.640617970297
84,150,Equal,1e+05,4e+05,1e-04,0,-1.62785e-05,91.7272727272727,4.49060295049505
84,151,Equal,500,2000,1e-04,0,0.000189999999999998,1.31818181818182,0.0202814851485149
84,152,Equal,1000,4000,1e-04,0,0,1.63636363636364,0.0112589801980198
84,153,Equal,2500,10000,1e-04,0,-9.88000000000113e-06,2.31818181818182,0.0196971637623762
84,154,Equal,5000,20000,1e-04,0,-2.12400000000002e-05,5.72727272727273,0.125236992079208
84,155,Equal,7500,30000,1e-04,0,6.11333333333334e-05,7.59090909090909,0.174455330693069
84,156,Equal,10000,40000,1e-04,0,4.26000000000002e-05,10.0909090909091,0.253561277376238
84,157,Equal,25000,1e+05,1e-04,0,4.464e-05,22.5909090909091,0.784385352970297
84,158,Equal,50000,2e+05,1e-04,0,3.13560000000001e-05,47.5454545454546,1.88986618316832
84,159,Equal,75000,3e+05,1e-04,0,-1.03413333333333e-05,69,2.12940837623762
84,160,Equal,1e+05,4e+05,1e-04,0,1.16054999999999e-05,91.2272727272727,3.44669435643564
84,161,Equal,500,2000,1e-04,0,0,1.04545454545455,0.000314336633663366
84,162,Equal,1000,4000,1e-04,0,-2.45000000000033e-05,1.63636363636364,0.0056189900990099
84,163,Equal,2500,10000,1e-04,0,5.94000000000023e-05,3.27272727272727,0.176552482376238
84,164,Equal,5000,20000,1e-04,0,-1.63000000000011e-05,6.40909090909091,0.283456657425743
84,165,Equal,7500,30000,1e-04,0,3.77333333333335e-05,8.45454545454546,0.464637103960396
84,166,Equal,10000,40000,1e-04,0,-4.61599999999997e-05,11.0909090909091,0.319875712871287
84,167,Equal,25000,1e+05,1e-04,0,-2.679e-05,21.8636363636364,0.807787574257426
84,168,Equal,50000,2e+05,1e-04,0,-9.88500000000002e-06,47.1818181818182,0.903592777227723
84,169,Equal,75000,3e+05,1e-04,0,1.756e-05,69.9545454545455,4.42305341584158
84,170,Equal,1e+05,4e+05,1e-04,0,1.50665e-05,93.6363636363637,3.3036097029703
84,171,Equal,500,2000,1e-04,0,0,1.36363636363636,0.0017750099009901
84,172,Equal,1000,4000,1e-04,0,3.90000000000015e-05,1.36363636363636,0.00990358910891089
84,173,Equal,2500,10000,1e-04,0,-0.000218000000000001,2.68181818181818,0.154284381188119
84,174,Equal,5000,20000,1e-04,0,-1.12399999999994e-05,5.18181818181818,0.182255085346535
84,175,Equal,7500,30000,1e-04,0,-4.62333333333334e-05,8.40909090909091,0.390820861386139
84,176,Equal,10000,40000,1e-04,0,-2.31200000000001e-05,10.5909090909091,0.366082227722772
84,177,Equal,25000,1e+05,1e-04,0,1.374e-05,22.8181818181818,0.444266291584158
84,178,Equal,50000,2e+05,1e-04,0,2.3319e-05,47.6818181818182,2.25673331188119
84,179,Equal,75000,3e+05,1e-04,0,4.79999999999999e-06,69.5,2.09425061386139
84,180,Equal,1e+05,4e+05,1e-04,0,-1.41515e-05,92.9545454545454,3.82577784653465
84,181,Equal,500,2000,1e-04,0,0,1.22727272727273,0.00156007920792079
84,182,Equal,1000,4000,1e-04,0,0,1.18181818181818,0.000531910891089109
84,183,Equal,2500,10000,1e-04,0,0.000115799999999999,2.5,0.0434430031683168
84,184,Equal,5000,20000,1e-04,0,0.000131,5.5,0.148515973267327
84,185,Equal,7500,30000,1e-04,0,-0.00015956,6.86363636363636,1.11788002702475
84,186,Equal,10000,40000,1e-04,0,-5.22999999999996e-05,9.40909090909091,0.295071097524752
84,187,Equal,25000,1e+05,1e-04,0,-1.37799999999999e-05,22.0909090909091,1.50590349455446
84,188,Equal,50000,2e+05,1e-04,0,6.44500000000008e-06,48.9090909090909,2.52245655445545
84,189,Equal,75000,3e+05,1e-04,0,-9.67333333333338e-06,72.7272727272727,1.47609161386139
84,190,Equal,1e+05,4e+05,1e-04,0,2.38550000000004e-06,91.2727272727273,3.74420921782178
84,191,Equal,500,2000,1e-04,0,0.000170000000000002,2.45454545454545,0.171920891089109
84,192,Equal,1000,4000,1e-04,0,6.00000000000023e-06,1.59090909090909,0.00565791584158416
84,193,Equal,2500,10000,1e-04,0,-2.28000000000179e-06,2.90909090909091,0.0350708392079208
84,194,Equal,5000,20000,1e-04,0,-2.40000000000009e-06,4.09090909090909,0.0486578813861386
84,195,Equal,7500,30000,1e-04,0,-2.3666666666666e-05,6.81818181818182,0.059799433019802
84,196,Equal,10000,40000,1e-04,0,3.05999999999997e-05,8.77272727272727,0.503497861386139
84,197,Equal,25000,1e+05,1e-04,0,2.7600000000001e-06,24.6363636363636,1.00226407425743
84,198,Equal,50000,2e+05,1e-04,0,2.08799999999999e-05,49.4090909090909,1.57242963366337
84,199,Equal,75000,3e+05,1e-04,0,-6.85066666666662e-06,68.5909090909091,2.53357957425743
84,200,Equal,1e+05,4e+05,1e-04,0,-2.58500000000005e-06,93.2727272727273,4.74758047029703
85,1,Equal,500,2000,0.00025,0,0,1.59090909090909,0.00242344554455446
85,2,Equal,1000,4000,0.00025,0,-6.9500000000005e-05,2.18181818181818,0.0225780148514852
85,3,Equal,2500,10000,0.00025,0,0.000103719999999998,7,0.215047326930693
85,4,Equal,5000,20000,0.00025,0,8.86600000000001e-05,11.2272727272727,0.438115375247525
85,5,Equal,7500,30000,0.00025,0,-1.29333333333326e-05,17.8181818181818,2.23720103465347
85,6,Equal,10000,40000,0.00025,0,2.56500000000003e-05,21.6363636363636,0.784625910891089
85,7,Equal,25000,1e+05,0.00025,0,3.10380000000001e-05,52.5909090909091,1.25694443069307
85,8,Equal,50000,2e+05,0.00025,0,-1.941e-05,107.818181818182,2.8659953960396
85,9,Equal,75000,3e+05,0.00025,0,-1.61999999999997e-06,156.090909090909,7.1820796039604
85,10,Equal,1e+05,4e+05,0.00025,0,-4.2016e-05,202.727272727273,6.96258465346535
85,11,Equal,500,2000,0.00025,0,0,1.77272727272727,0.0310527524752475
85,12,Equal,1000,4000,0.00025,0,2.30000000000032e-05,2.09090909090909,0.018967495049505
85,13,Equal,2500,10000,0.00025,0,-0.000150880000000001,4.86363636363636,0.171181756633663
85,14,Equal,5000,20000,0.00025,0,-0.00029226,12.3181818181818,0.964886079207921
85,15,Equal,7500,30000,0.00025,0,-3.26666666666673e-05,14.0909090909091,0.236814755445545
85,16,Equal,10000,40000,0.00025,0,3.83500000000005e-05,21.6363636363636,0.975756554455445
85,17,Equal,25000,1e+05,0.00025,0,-4.7816e-05,53.4545454545455,1.65677096534653
85,18,Equal,50000,2e+05,0.00025,0,-7.78630000000001e-05,103.909090909091,4.64479351485149
85,19,Equal,75000,3e+05,0.00025,0,4.79999999999999e-06,155.318181818182,30.6842476732673
85,20,Equal,1e+05,4e+05,0.00025,0,-1.76499999999997e-06,212.318181818182,11.7357588118812
85,21,Equal,500,2000,0.00025,0,-0.00102200000000001,2.5,0.190360732673267
85,22,Equal,1000,4000,0.00025,0,-1.65000000000006e-05,2.13636363636364,0.0211461336633663
85,23,Equal,2500,10000,0.00025,0,3.83999999999986e-05,5.59090909090909,0.371691721980198
85,24,Equal,5000,20000,0.00025,0,6.93400000000011e-05,9.86363636363636,0.497496574851485
85,25,Equal,7500,30000,0.00025,0,4.35733333333341e-05,17.5,0.746365044554455
85,26,Equal,10000,40000,0.00025,0,-3.24999999999996e-05,22.0454545454545,0.723957574257426
85,27,Equal,25000,1e+05,0.00025,0,-5.12200000000007e-06,54,1.64737473762376
85,28,Equal,50000,2e+05,0.00025,0,-2.1675e-05,107,2.21879078217822
85,29,Equal,75000,3e+05,0.00025,0,4.46333333333333e-06,157.818181818182,3.15018866336634
85,30,Equal,1e+05,4e+05,0.00025,0,-1.5925e-05,207.636363636364,13.156843019802
85,31,Equal,500,2000,0.00025,0,-1.39999999999958e-05,1.54545454545455,0.00941330693069307
85,32,Equal,1000,4000,0.00025,0,0.000227499999999999,2.95454545454545,0.0858946435643564
85,33,Equal,2500,10000,0.00025,0,0.000144680000000002,5.68181818181818,0.397198273069307
85,34,Equal,5000,20000,0.00025,0,-0.000164879999999999,9.40909090909091,0.222194968316832
85,35,Equal,7500,30000,0.00025,0,-8.18266666666669e-05,14.2727272727273,0.306323447524753
85,36,Equal,10000,40000,0.00025,0,7.69649999999999e-05,21,0.989659594059406
85,37,Equal,25000,1e+05,0.00025,0,6.56880000000001e-05,49.5454545454546,1.91834174257426
85,38,Equal,50000,2e+05,0.00025,0,5.706e-05,103.318181818182,4.42066707920792
85,39,Equal,75000,3e+05,0.00025,0,2.15286666666666e-05,157.136363636364,10.3861303465347
85,40,Equal,1e+05,4e+05,0.00025,0,-3.93999999999998e-06,207.772727272727,6.72208688118812
85,41,Equal,500,2000,0.00025,0,-8.59999999999985e-05,1.72727272727273,0.0269748910891089
85,42,Equal,1000,4000,0.00025,0,0.000150000000000006,3.63636363636364,0.283062836633663
85,43,Equal,2500,10000,0.00025,0,-0.000122960000000001,6.13636363636364,0.896541594059406
85,44,Equal,5000,20000,0.00025,0,6.98599999999999e-05,11.9090909090909,0.602167316831683
85,45,Equal,7500,30000,0.00025,0,5.36733333333331e-05,14.4545454545455,0.250428249009901
85,46,Equal,10000,40000,0.00025,0,0.00011325,19.7272727272727,1.52788407425743
85,47,Equal,25000,1e+05,0.00025,0,-4.19980000000001e-05,51.6818181818182,10.0255613861386
85,48,Equal,50000,2e+05,0.00025,0,-2.057e-05,103.772727272727,5.95214128712871
85,49,Equal,75000,3e+05,0.00025,0,3.48866666666671e-06,154.954545454545,3.74775644059406
85,50,Equal,1e+05,4e+05,0.00025,0,-9.2895e-06,207.727272727273,5.66118004950495
85,51,Equal,500,2000,0.00025,0,0,1.54545454545455,0.0314496237623762
85,52,Equal,1000,4000,0.00025,0,-6.50000000000262e-06,2.09090909090909,0.00814973267326733
85,53,Equal,2500,10000,0.00025,0,-0.000129119999999998,5.40909090909091,0.19898128990099
85,54,Equal,5000,20000,0.00025,0,0.00013582,11.1363636363636,0.309802634653465
85,55,Equal,7500,30000,0.00025,0,-8.18999999999998e-05,16.7272727272727,0.448697227574257
85,56,Equal,10000,40000,0.00025,0,2.90950000000002e-05,20.4090909090909,0.238313918811881
85,57,Equal,25000,1e+05,0.00025,0,-7.81559999999999e-05,51.0909090909091,1.96274738613861
85,58,Equal,50000,2e+05,0.00025,0,4.25150000000001e-05,104.909090909091,3.35814008415842
85,59,Equal,75000,3e+05,0.00025,0,6.1258e-05,155.772727272727,9.74579559405941
85,60,Equal,1e+05,4e+05,0.00025,0,1.04499999999999e-05,205.727272727273,6.77121663366337
85,61,Equal,500,2000,0.00025,0,0,1.59090909090909,0.016706297029703
85,62,Equal,1000,4000,0.00025,0,-4.80000000000018e-05,3.31818181818182,0.0803402821782178
85,63,Equal,2500,10000,0.00025,0,0.0001596,4.5,0.227575715841584
85,64,Equal,5000,20000,0.00025,0,7.94999999999988e-05,12.4545454545455,0.322061089108911
85,65,Equal,7500,30000,0.00025,0,4.9333333333333e-05,15.8181818181818,0.499316295049505
85,66,Equal,10000,40000,0.00025,0,-0.00020287,23.1818181818182,2.08994430693069
85,67,Equal,25000,1e+05,0.00025,0,-0.000113622,50.4545454545455,2.22306290594059
85,68,Equal,50000,2e+05,0.00025,0,5.1100000000001e-06,103.5,2.28300916831683
85,69,Equal,75000,3e+05,0.00025,0,-8.71333333333335e-06,153.863636363636,5.82007757425743
85,70,Equal,1e+05,4e+05,0.00025,0,-1.88499999999998e-06,212.227272727273,8.12329163366337
85,71,Equal,500,2000,0.00025,0,-0.000269999999999996,2.5,0.214300831683168
85,72,Equal,1000,4000,0.00025,0,0.000414500000000004,2.95454545454545,0.180485574257426
85,73,Equal,2500,10000,0.00025,0,-6.39999999999986e-05,5.81818181818182,0.150211493663366
85,74,Equal,5000,20000,0.00025,0,-6.0860000000001e-05,10.3181818181818,1.1456024980198
85,75,Equal,7500,30000,0.00025,0,3.82666666666665e-05,16.1363636363636,0.730378569306931
85,76,Equal,10000,40000,0.00025,0,0.00013625,22.3636363636364,1.1696439029703
85,77,Equal,25000,1e+05,0.00025,0,4.69e-05,53.9090909090909,1.94275410891089
85,78,Equal,50000,2e+05,0.00025,0,1.0217e-05,106.227272727273,4.082568
85,79,Equal,75000,3e+05,0.00025,0,6.04666666666664e-06,153.090909090909,25.419206039604
85,80,Equal,1e+05,4e+05,0.00025,0,9.17400000000001e-06,209.181818181818,8.49659727722772
85,81,Equal,500,2000,0.00025,0,-0.000379999999999995,2.86363636363636,0.237013544554455
85,82,Equal,1000,4000,0.00025,0,0.000277500000000003,2.09090909090909,0.0433030247524752
85,83,Equal,2500,10000,0.00025,0,0.000154400000000001,6.09090909090909,0.29066506950495
85,84,Equal,5000,20000,0.00025,0,0.0001836,11.6818181818182,1.29195036138614
85,85,Equal,7500,30000,0.00025,0,8.49333333333334e-05,14.2272727272727,1.20349155445545
85,86,Equal,10000,40000,0.00025,0,2.16500000000003e-05,21.4545454545455,1.13611882673267
85,87,Equal,25000,1e+05,0.00025,0,-1.62120000000002e-05,52.6363636363636,1.74319285148515
85,88,Equal,50000,2e+05,0.00025,0,1.797e-05,104.545454545455,2.36886289108911
